scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,gp_coordinates_before,full_coordinates_before,gp_target,full_target,gp_nominal_norm,reference_realized_norm,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine,zero_reference
syco_bullshit_v2_sw_pnf_04,-C,False,19,1,0,True,True,"[-0.16460242867469788, 0.4187939465045929]","[-0.44335711002349854, -0.8413528203964233]",-1.938124418258667,-7.988067626953125,0.5019301176071167,2.773700475692749,2.773700475692749,2.7727158069610596,0.0009846687316894531,0.026121867820620537,0.13858363032341003,0.9999557137489319,False
syco_bullshit_v2_sw_pnf_04,-C,False,20,1,0,True,True,"[-0.610624372959137, 0.9781931042671204]","[-0.6454083323478699, -0.19983582198619843]",-1.938124418258667,-7.988067626953125,0.12941910326480865,2.495283603668213,2.495283365249634,2.495929479598999,0.0006461143493652344,0.023822486400604248,0.1368100345134735,0.9999544620513916,False
syco_bullshit_v2_sw_pnf_04,-C,False,21,1,0,True,True,"[-0.48541760444641113, 1.5655521154403687]","[-0.3178475499153137, -0.0705222487449646]",-1.938124418258667,-7.988067626953125,0.04180942475795746,2.5596132278442383,2.5596132278442383,2.560666561126709,0.0010533332824707031,0.025196408852934837,0.1445300132036209,0.9999516010284424,False
syco_bullshit_v2_sw_pnf_04,-C,False,22,1,0,True,True,"[-0.14234322309494019, 0.9374784231185913]","[-0.14840617775917053, 0.013436630368232727]",-1.938124418258667,-7.988067626953125,0.3180033564567566,2.588482141494751,2.588482141494751,2.588291645050049,0.00019049644470214844,0.02489868924021721,0.13277117908000946,0.9999538064002991,False
syco_bullshit_v2_sw_pnf_04,-C,False,23,1,0,True,True,"[-0.441938191652298, 0.8970841765403748]","[-0.579635500907898, 0.9110130071640015]",-1.938124418258667,-7.988067626953125,0.22196879982948303,2.148749589920044,2.148749589920044,2.1487181186676025,3.147125244140625e-05,0.020964091643691063,0.12448541820049286,0.9999523162841797,False
syco_bullshit_v2_sw_pnf_04,-C,False,24,1,0,True,True,"[-0.16753676533699036, 1.1899898052215576]","[-0.03228801488876343, 0.46171724796295166]",-1.938124418258667,-7.988067626953125,0.21511298418045044,2.478212356567383,2.4782121181488037,2.477116584777832,0.0010955333709716797,0.023129938170313835,0.12974852323532104,0.999956488609314,False
syco_bullshit_v2_sw_pnf_04,-C,False,25,1,0,True,True,"[-0.12957802414894104, 0.9419970512390137]","[-0.7128432989120483, 1.0338631868362427]",-1.938124418258667,-7.988067626953125,0.3210587203502655,2.0643441677093506,2.0643441677093506,2.0643839836120605,3.981590270996094e-05,0.022472526878118515,0.12082663178443909,0.9999407529830933,False
syco_bullshit_v2_sw_pnf_04,-C,False,26,1,0,True,True,"[-0.8993036150932312, 1.789092779159546]","[-0.3702557682991028, 0.4093691110610962]",-1.938124418258667,-7.988067626953125,0.27797767519950867,2.3843884468078613,2.3843884468078613,2.383941411972046,0.0004470348358154297,0.026530683040618896,0.1458069235086441,0.9999381303787231,False
syco_bullshit_v2_sw_pnf_04,-C,False,27,1,0,True,True,"[-0.23713472485542297, 1.846948266029358]","[-1.2256704568862915, 1.1354115009307861]",-1.938124418258667,-7.988067626953125,0.05407804995775223,1.8620760440826416,1.8620760440826416,1.8612523078918457,0.0008237361907958984,0.023433011025190353,0.13393501937389374,0.9999208450317383,False
syco_bullshit_v2_sw_pnf_04,-C,False,28,1,0,True,True,"[-0.326795756816864, 1.360539436340332]","[-1.3082972764968872, 0.9513526558876038]",-1.938124418258667,-7.988067626953125,0.0929180160164833,1.894986629486084,1.8949867486953735,1.8947113752365112,0.0002753734588623047,0.02129911631345749,0.12198825925588608,0.9999368190765381,False
syco_bullshit_v2_sw_pnf_04,-C,False,29,1,0,True,True,"[0.07237280905246735, 0.9098193645477295]","[-0.8993890285491943, 0.6424620151519775]",-1.938124418258667,-7.988067626953125,0.40780389308929443,2.131502628326416,2.131502866744995,2.132229804992676,0.0007269382476806641,0.024125846102833748,0.13146238029003143,0.9999359846115112,False
syco_bullshit_v2_sw_pnf_04,-C,False,30,1,0,True,True,"[-0.4027029275894165, 1.1002134084701538]","[-0.978538990020752, 0.37004727125167847]",-1.938124418258667,-7.988067626953125,0.1612456887960434,2.1969239711761475,2.1969239711761475,2.1965017318725586,0.0004222393035888672,0.023330895230174065,0.12852445244789124,0.9999436140060425,False
syco_bullshit_v2_sw_pnf_04,-C,False,31,1,0,True,True,"[-0.3300182819366455, 0.9231763482093811]","[-0.6909323930740356, 0.036087602376937866]",-1.938124418258667,-7.988067626953125,0.2537682354450226,2.4021105766296387,2.4021105766296387,2.4016923904418945,0.0004181861877441406,0.022268015891313553,0.12246618419885635,0.9999570846557617,False
syco_bullshit_v2_sw_pnf_04,-C,False,32,1,0,True,True,"[-0.060996443033218384, 0.854066014289856]","[-0.7077515721321106, 0.20391714572906494]",-1.938124418258667,-7.988067626953125,0.37904706597328186,2.34087872505188,2.340878486633301,2.341541051864624,0.0006625652313232422,0.022049350664019585,0.12719328701496124,0.9999556541442871,False
