scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,gp_coordinates_before,full_coordinates_before,gp_target,full_target,gp_nominal_norm,reference_realized_norm,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine,zero_reference
syco_bullshit_v2_leg_pnf_01,+C,False,26,1,0,True,True,"[-0.19215935468673706, 0.3863290250301361]","[-1.373989224433899, -0.41856715083122253]",5.802844047546387,8.476953744888306,3.1045994758605957,5.747459888458252,5.74746036529541,5.749805927276611,0.002345561981201172,0.025316961109638214,0.18252195417881012,0.9999904632568359,False
syco_bullshit_v2_leg_pnf_01,+C,False,27,1,0,True,True,"[0.48080429434776306, 0.014355510473251343]","[-1.1789170503616333, -0.7916111946105957]",5.802844047546387,8.476953744888306,2.596224308013916,5.3988566398620605,5.3988566398620605,5.401565074920654,0.00270843505859375,0.026926802471280098,0.1782871037721634,0.9999877214431763,False
syco_bullshit_v2_leg_pnf_01,+C,False,28,1,0,True,True,"[0.41792288422584534, -0.22540152072906494]","[-1.5217872858047485, -0.6043351888656616]",5.802844047546387,8.476953744888306,2.510172128677368,5.7193732261657715,5.7193732261657715,5.719669818878174,0.00029659271240234375,0.024255948141217232,0.17483608424663544,0.9999910593032837,False
syco_bullshit_v2_leg_pnf_01,+C,False,29,1,0,True,True,"[0.2825806438922882, -0.194424569606781]","[-1.2697089910507202, -0.6156696677207947]",5.802844047546387,8.476953744888306,2.5910885334014893,5.56153678894043,5.56153678894043,5.563376426696777,0.0018396377563476562,0.02586900070309639,0.17717957496643066,0.9999892115592957,False
syco_bullshit_v2_leg_pnf_01,+C,False,30,1,0,True,True,"[0.355462908744812, -0.16775739192962646]","[-0.9423490762710571, -0.20540356636047363]",5.802844047546387,8.476953744888306,2.5686042308807373,5.613231658935547,5.613232135772705,5.61248779296875,0.0007443428039550781,0.02576064132153988,0.17164893448352814,0.9999895095825195,False
syco_bullshit_v2_leg_pnf_01,+C,False,31,1,0,True,True,"[0.28151363134384155, -0.02114616334438324]","[-0.8373546004295349, -0.6098677515983582]",5.802844047546387,8.476953744888306,2.6759097576141357,5.301584243774414,5.301584243774414,5.303697109222412,0.002112865447998047,0.027615560218691826,0.17494572699069977,0.9999865293502808,False
syco_bullshit_v2_leg_pnf_01,+C,False,32,1,0,True,True,"[1.0698342323303223, -0.22735771536827087]","[-0.7144812941551208, -0.27362561225891113]",5.802844047546387,8.476953744888306,2.1920571327209473,5.432446479797363,5.432446479797363,5.431025505065918,0.0014209747314453125,0.02464023046195507,0.1818682998418808,0.9999897480010986,False
syco_bullshit_v2_leg_pnf_01,+C,False,33,1,0,True,True,"[1.069618821144104, -0.2808595895767212]","[-0.9198709726333618, -0.5909462571144104]",5.802844047546387,8.476953744888306,2.166132688522339,5.363536357879639,5.363536357879639,5.362985134124756,0.0005512237548828125,0.025638097897171974,0.17388547956943512,0.9999886751174927,False
syco_bullshit_v2_leg_pnf_01,+C,False,34,1,0,True,True,"[0.9596616625785828, -0.06962881982326508]","[-0.8136281371116638, -0.4293156862258911]",5.802844047546387,8.476953744888306,2.322394847869873,5.396242141723633,5.396242141723633,5.392755508422852,0.00348663330078125,0.02925337664783001,0.18372474610805511,0.9999854564666748,False
syco_bullshit_v2_leg_pnf_01,+C,False,35,1,0,True,True,"[0.6895627975463867, 0.008088335394859314]","[-1.4059728384017944, -0.7610775232315063]",5.802844047546387,8.476953744888306,2.4916114807128906,5.556703567504883,5.556703567504883,5.557443141937256,0.0007395744323730469,0.025485966354608536,0.1782580316066742,0.9999894499778748,False
