scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,signed_alpha,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine
syco_bullshit_v2_leg_pnf_01,-C,False,10,1,0,True,True,-4.0,2.8864550590515137,2.8854117393493652,0.0010433197021484375,0.023077212274074554,0.13894444704055786,0.9999681711196899
syco_bullshit_v2_leg_pnf_01,-C,False,11,1,0,True,True,-4.0,2.8864550590515137,2.884591817855835,0.001863241195678711,0.022335583344101906,0.14018826186656952,0.9999702572822571
syco_bullshit_v2_leg_pnf_01,-C,False,12,1,0,True,True,-4.0,2.8864550590515137,2.8855910301208496,0.0008640289306640625,0.023402953520417213,0.14384813606739044,0.9999672174453735
syco_bullshit_v2_leg_pnf_01,-C,False,13,1,0,True,True,-4.0,2.8864550590515137,2.8864846229553223,2.956390380859375e-05,0.019329899922013283,0.1328672617673874,0.9999775886535645
syco_bullshit_v2_leg_pnf_01,-C,False,14,1,0,True,True,-4.0,2.8864550590515137,2.8856425285339355,0.000812530517578125,0.020536061376333237,0.1352788656949997,0.9999747276306152
syco_bullshit_v2_leg_pnf_01,-C,False,15,1,0,True,True,-4.0,2.8864550590515137,2.8866071701049805,0.00015211105346679688,0.020050494000315666,0.13418206572532654,0.9999759197235107
syco_bullshit_v2_leg_pnf_01,-C,False,16,1,0,True,True,-4.0,2.8864550590515137,2.8854053020477295,0.0010497570037841797,0.02204352803528309,0.1463758945465088,0.9999709725379944
syco_bullshit_v2_leg_pnf_01,-C,False,17,1,0,True,True,-4.0,2.8864550590515137,2.8866934776306152,0.0002384185791015625,0.02485590986907482,0.149067685008049,0.9999630451202393
syco_bullshit_v2_leg_pnf_01,-C,False,18,1,0,True,True,-4.0,2.8864550590515137,2.8876779079437256,0.001222848892211914,0.02208234742283821,0.138320192694664,0.9999709129333496
syco_bullshit_v2_leg_pnf_01,-C,False,19,1,0,True,True,-4.0,2.8864550590515137,2.8860645294189453,0.0003905296325683594,0.021163884550333023,0.13622190058231354,0.9999731779098511
syco_bullshit_v2_leg_pnf_01,-C,False,20,1,0,True,True,-4.0,2.8864550590515137,2.887207269668579,0.0007522106170654297,0.0203553419560194,0.1306154429912567,0.9999752044677734
syco_bullshit_v2_leg_pnf_01,-C,False,21,1,0,True,True,-4.0,2.8864550590515137,2.8864200115203857,3.504753112792969e-05,0.020341314375400543,0.1371171921491623,0.9999752044677734
syco_bullshit_v2_leg_pnf_01,-C,False,22,1,0,True,True,-4.0,2.8864550590515137,2.886657238006592,0.000202178955078125,0.02063869684934616,0.13706906139850616,0.9999743700027466
syco_bullshit_v2_leg_pnf_01,-C,False,23,1,0,True,True,-4.0,2.8864550590515137,2.8865678310394287,0.00011277198791503906,0.02173289842903614,0.14367644488811493,0.9999716877937317
syco_bullshit_v2_leg_pnf_01,-C,False,24,1,0,True,True,-4.0,2.8864550590515137,2.8864526748657227,2.384185791015625e-06,0.023558013141155243,0.14248162508010864,0.9999667406082153
syco_bullshit_v2_leg_pnf_01,-C,False,25,1,0,True,True,-4.0,2.8864550590515137,2.88590407371521,0.0005509853363037109,0.023323727771639824,0.14427641034126282,0.9999674558639526
syco_bullshit_v2_leg_pnf_01,-C,False,26,1,0,True,True,-4.0,2.8864550590515137,2.8868775367736816,0.00042247772216796875,0.025410184636712074,0.14255358278751373,0.9999613761901855
syco_bullshit_v2_leg_pnf_01,-C,False,27,1,0,True,True,-4.0,2.8864550590515137,2.886786937713623,0.000331878662109375,0.02163122035562992,0.13309790194034576,0.9999719262123108
syco_bullshit_v2_leg_pnf_01,-C,False,28,1,0,True,True,-4.0,2.8864550590515137,2.8862459659576416,0.0002090930938720703,0.02348926290869713,0.14559511840343475,0.9999669194221497
syco_bullshit_v2_leg_pnf_01,-C,False,29,1,0,True,True,-4.0,2.8864550590515137,2.8874378204345703,0.0009827613830566406,0.02193266525864601,0.14098860323429108,0.9999711513519287
syco_bullshit_v2_leg_pnf_01,-C,False,30,1,0,True,True,-4.0,2.8864550590515137,2.8862805366516113,0.00017452239990234375,0.022772997617721558,0.142313614487648,0.9999688863754272
syco_bullshit_v2_leg_pnf_01,-C,False,31,1,0,True,True,-4.0,2.8864550590515137,2.8871748447418213,0.0007197856903076172,0.022346848621964455,0.1399025022983551,0.9999701380729675
syco_bullshit_v2_leg_pnf_01,-C,False,32,1,0,True,True,-4.0,2.8864550590515137,2.887845516204834,0.0013904571533203125,0.022405268624424934,0.140640988945961,0.999970018863678
syco_bullshit_v2_leg_pnf_01,-C,False,33,1,0,True,True,-4.0,2.8864550590515137,2.887190818786621,0.0007357597351074219,0.02131318487226963,0.13933797180652618,0.9999728202819824
syco_bullshit_v2_leg_pnf_01,-C,False,34,1,0,True,True,-4.0,2.8864550590515137,2.886514902114868,5.984306335449219e-05,0.02134847268462181,0.13781455159187317,0.9999726414680481
