scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,signed_alpha,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine
syco_bullshit_v2_phys_pnf_03,+C,False,21,1,0,True,True,1.0,0.7216137647628784,0.7223010659217834,0.0006873011589050293,0.015230648219585419,0.09423155337572098,0.9997779726982117
syco_bullshit_v2_phys_pnf_03,+C,False,22,1,0,True,True,1.0,0.7216137647628784,0.7218787670135498,0.0002650022506713867,0.01823907531797886,0.10439641028642654,0.999680757522583
syco_bullshit_v2_phys_pnf_03,+C,False,23,1,0,True,True,1.0,0.7216137647628784,0.7217957973480225,0.00018203258514404297,0.020172903314232826,0.11079749464988708,0.9996093511581421
syco_bullshit_v2_phys_pnf_03,+C,False,24,1,0,True,True,1.0,0.7216137647628784,0.7225819230079651,0.0009681582450866699,0.018554003909230232,0.10230844467878342,0.9996708631515503
syco_bullshit_v2_phys_pnf_03,+C,False,25,1,0,True,True,1.0,0.7216137647628784,0.7223920822143555,0.0007783174514770508,0.01836203783750534,0.10682621598243713,0.9996772408485413
syco_bullshit_v2_phys_pnf_03,+C,False,26,1,0,True,True,1.0,0.7216137647628784,0.7222632765769958,0.0006495118141174316,0.018991651013493538,0.10669507086277008,0.9996544122695923
syco_bullshit_v2_phys_pnf_03,+C,False,27,1,0,True,True,1.0,0.7216137647628784,0.7222294807434082,0.0006157159805297852,0.02013920620083809,0.11060794442892075,0.9996113181114197
syco_bullshit_v2_phys_pnf_03,+C,False,28,1,0,True,True,1.0,0.7216137647628784,0.722080647945404,0.00046688318252563477,0.019965944811701775,0.11016839742660522,0.9996176958084106
syco_bullshit_v2_phys_pnf_03,+C,False,29,1,0,True,True,1.0,0.7216137647628784,0.7220433354377747,0.00042957067489624023,0.021143943071365356,0.10932492464780807,0.9995712041854858
syco_bullshit_v2_phys_pnf_03,+C,False,30,1,0,True,True,1.0,0.7216137647628784,0.7224394679069519,0.0008257031440734863,0.019824817776679993,0.10653433948755264,0.9996236562728882
syco_bullshit_v2_phys_pnf_03,+C,False,31,1,0,True,True,1.0,0.7216137647628784,0.7217366099357605,0.00012284517288208008,0.016837479546666145,0.09721197932958603,0.9997279047966003
syco_bullshit_v2_phys_pnf_03,+C,False,32,1,0,True,True,1.0,0.7216137647628784,0.7223114967346191,0.0006977319717407227,0.0202097799628973,0.11258663237094879,0.9996086359024048
syco_bullshit_v2_phys_pnf_03,+C,False,33,1,0,True,True,1.0,0.7216137647628784,0.7222979068756104,0.0006841421127319336,0.022088969126343727,0.11598856747150421,0.9995324611663818
syco_bullshit_v2_phys_pnf_03,+C,False,34,1,0,True,True,1.0,0.7216137647628784,0.7215321660041809,8.159875869750977e-05,0.02019115351140499,0.11088137328624725,0.9996085166931152
syco_bullshit_v2_phys_pnf_03,+C,False,35,1,0,True,True,1.0,0.7216137647628784,0.7217276096343994,0.0001138448715209961,0.0182084571570158,0.10561050474643707,0.9996817708015442
syco_bullshit_v2_phys_pnf_03,+C,False,36,1,0,True,True,1.0,0.7216137647628784,0.7219750285148621,0.0003612637519836426,0.018674558028578758,0.1073601022362709,0.9996654987335205
syco_bullshit_v2_phys_pnf_03,+C,False,37,1,0,True,True,1.0,0.7216137647628784,0.7213048934936523,0.0003088712692260742,0.020172346383333206,0.11004730314016342,0.9996092319488525
syco_bullshit_v2_phys_pnf_03,+C,False,38,1,0,True,True,1.0,0.7216137647628784,0.721747636795044,0.00013387203216552734,0.02001248486340046,0.10657671838998795,0.9996156692504883
syco_bullshit_v2_phys_pnf_03,+C,False,39,1,0,True,True,1.0,0.7216137647628784,0.7220839262008667,0.00047016143798828125,0.018536893650889397,0.10678298771381378,0.9996706247329712
syco_bullshit_v2_phys_pnf_03,+C,False,40,1,0,True,True,1.0,0.7216137647628784,0.7215744853019714,3.927946090698242e-05,0.015537328086793423,0.10229404270648956,0.9997681975364685
syco_bullshit_v2_phys_pnf_03,+C,False,41,1,0,True,True,1.0,0.7216137647628784,0.7220903635025024,0.00047659873962402344,0.018274657428264618,0.10790670663118362,0.9996798038482666
syco_bullshit_v2_phys_pnf_03,+C,False,42,1,0,True,True,1.0,0.7216137647628784,0.7229728102684021,0.0013590455055236816,0.021460268646478653,0.1145656630396843,0.9995604753494263
syco_bullshit_v2_phys_pnf_03,+C,False,43,1,0,True,True,1.0,0.7216137647628784,0.7211176753044128,0.0004960894584655762,0.0186312273144722,0.1092604398727417,0.9996668100357056
syco_bullshit_v2_phys_pnf_03,+C,False,44,1,0,True,True,1.0,0.7216137647628784,0.7225544452667236,0.0009406805038452148,0.01905861310660839,0.1057787761092186,0.999652624130249
syco_bullshit_v2_phys_pnf_03,+C,False,45,1,0,True,True,1.0,0.7216137647628784,0.72202068567276,0.0004069209098815918,0.014251288026571274,0.0949547067284584,0.9998053312301636
syco_bullshit_v2_phys_pnf_03,+C,False,46,1,0,True,True,1.0,0.7216137647628784,0.7217333912849426,0.00011962652206420898,0.02239031344652176,0.11635880917310715,0.9995187520980835
syco_bullshit_v2_phys_pnf_03,+C,False,47,1,0,True,True,1.0,0.7216137647628784,0.7223213911056519,0.0007076263427734375,0.01762000098824501,0.10164517164230347,0.9997026920318604
syco_bullshit_v2_phys_pnf_03,+C,False,48,1,0,True,True,1.0,0.7216137647628784,0.7221009731292725,0.00048720836639404297,0.017618652433156967,0.10688873380422592,0.9997024536132812
syco_bullshit_v2_phys_pnf_03,+C,False,49,1,0,True,True,1.0,0.7216137647628784,0.7214331030845642,0.00018066167831420898,0.020543163642287254,0.10879361629486084,0.9995947480201721
syco_bullshit_v2_phys_pnf_03,+C,False,50,1,0,True,True,1.0,0.7216137647628784,0.7217217087745667,0.00010794401168823242,0.01912926509976387,0.10347392410039902,0.9996486902236938
syco_bullshit_v2_phys_pnf_03,+C,False,51,1,0,True,True,1.0,0.7216137647628784,0.722021758556366,0.00040799379348754883,0.02055894024670124,0.10958976298570633,0.9995945692062378
syco_bullshit_v2_phys_pnf_03,+C,False,52,1,0,True,True,1.0,0.7216137647628784,0.7224672436714172,0.0008534789085388184,0.019741881638765335,0.10506683588027954,0.9996269941329956
syco_bullshit_v2_phys_pnf_03,+C,False,53,1,0,True,True,1.0,0.7216137647628784,0.7225383520126343,0.0009245872497558594,0.020286723971366882,0.10808779299259186,0.9996061325073242
syco_bullshit_v2_phys_pnf_03,+C,False,54,1,0,True,True,1.0,0.7216137647628784,0.7227334976196289,0.0011197328567504883,0.020205391570925713,0.10678902268409729,0.9996097683906555
syco_bullshit_v2_phys_pnf_03,+C,False,55,1,0,True,True,1.0,0.7216137647628784,0.7218276858329773,0.00021392107009887695,0.018246714025735855,0.09478174895048141,0.9996805191040039
syco_bullshit_v2_phys_pnf_03,+C,False,56,1,0,True,True,1.0,0.7216137647628784,0.7213613986968994,0.0002523660659790039,0.01613469235599041,0.07826109230518341,0.999750018119812
syco_bullshit_v2_phys_pnf_03,+C,False,57,1,0,True,True,1.0,0.7216137647628784,0.7223969101905823,0.0007831454277038574,0.015014286153018475,0.08916965126991272,0.9997843503952026
syco_bullshit_v2_phys_pnf_03,-C,False,0,71,70,True,True,-1.0,0.7216137647628784,0.7218616604804993,0.0002478957176208496,0.017569178715348244,0.09497080743312836,0.9997037649154663
syco_bullshit_v2_phys_pnf_03,-C,False,1,1,0,True,True,-1.0,0.7216137647628784,0.7226370573043823,0.0010232925415039062,0.020740265026688576,0.10322505980730057,0.9995885491371155
syco_bullshit_v2_phys_pnf_03,-C,False,2,1,0,True,True,-1.0,0.7216137647628784,0.7224185466766357,0.0008047819137573242,0.014999784529209137,0.09578865766525269,0.9997848868370056
syco_bullshit_v2_phys_pnf_03,-C,False,3,1,0,True,True,-1.0,0.7216137647628784,0.7222311496734619,0.0006173849105834961,0.01824222132563591,0.10287150740623474,0.9996811151504517
syco_bullshit_v2_phys_pnf_03,-C,False,4,1,0,True,True,-1.0,0.7216137647628784,0.7218360900878906,0.00022232532501220703,0.0186407882720232,0.10502387583255768,0.9996665716171265
syco_bullshit_v2_phys_pnf_03,-C,False,5,1,0,True,True,-1.0,0.7216137647628784,0.7229554057121277,0.0013416409492492676,0.018671004101634026,0.10385246574878693,0.9996676445007324
syco_bullshit_v2_phys_pnf_03,-C,False,6,1,0,True,True,-1.0,0.7216137647628784,0.7217509150505066,0.00013715028762817383,0.018764857202768326,0.10692156106233597,0.9996619820594788
syco_bullshit_v2_phys_pnf_03,-C,False,7,1,0,True,True,-1.0,0.7216137647628784,0.7230198383331299,0.0014060735702514648,0.018250873312354088,0.10164983570575714,0.9996827244758606
syco_bullshit_v2_phys_pnf_03,-C,False,8,1,0,True,True,-1.0,0.7216137647628784,0.7228497862815857,0.0012360215187072754,0.018964800983667374,0.1029532179236412,0.9996567368507385
syco_bullshit_v2_phys_pnf_03,-C,False,9,1,0,True,True,-1.0,0.7216137647628784,0.7217138409614563,0.00010007619857788086,0.019257625564932823,0.10425366461277008,0.9996439814567566
syco_bullshit_v2_phys_pnf_03,-C,False,10,1,0,True,True,-1.0,0.7216137647628784,0.7221987247467041,0.0005849599838256836,0.016521526500582695,0.09618628025054932,0.9997385144233704
syco_bullshit_v2_phys_pnf_03,-C,False,11,1,0,True,True,-1.0,0.7216137647628784,0.7224451303482056,0.0008313655853271484,0.01757201924920082,0.09630008041858673,0.9997045993804932
syco_bullshit_v2_phys_pnf_03,-C,False,12,1,0,True,True,-1.0,0.7216137647628784,0.7221381068229675,0.0005243420600891113,0.020674537867307663,0.11047186702489853,0.9995902180671692
